Surname,Count,Rank,Rate,USRank,USTotal,Source
#Last name / Surname,Number of occurrences among people self-identifying as 'white',Surname rank among whites,% of people with surname self-identifying as 'white',U.S. Rank,U.S. total occurrences,https://names.mongabay.com/data/white.html Derived from US Census Data
DUCKWORTH,9700,2364,82.50%,2803,11762,
TINSLEY,9698,2366,65.40%,2255,14834,
FANNING,9695,2367,89.50%,3069,10836,
MORRELL,9694,2368,85.50%,2916,11334,
MCINTIRE,9694,2368,93.20%,3166,10401,
BOUDREAU,9692,2370,96.60%,3272,10037,
MCALISTER,9683,2371,84.70%,2883,11433,
BRASWELL,9681,2372,72.30%,2472,13383,
DOUGHTY,9673,2373,83.90%,2862,11525,
RAGAN,9670,2374,92.80%,3162,10418,
MEDLIN,9661,2375,91.90%,3145,10511,
CAPUTO,9660,2376,95.30%,3237,10141,
DUKES,9659,2377,46.30%,1577,20870,
STOVALL,9658,2378,60.10%,2067,16073,
MOE,9658,2378,89.90%,3094,10740,
DAILY,9654,2380,87.40%,3004,11041,
OSHEA,9654,2380,95.90%,3258,10066,
MCMILLEN,9648,2382,94.20%,3205,10244,
CRIST,9647,2383,95.30%,3241,10122,
HORAN,9644,2384,94.70%,3216,10182,
ZEIGLER,9641,2385,76.40%,2631,12626,
MENARD,9640,2386,87.90%,3027,10973,
HIATT,9639,2387,95.50%,3250,10096,
WESLEY,9637,2388,44.30%,1512,21734,
ADAM,9632,2389,78.90%,2704,12209,
MAPLES,9632,2389,91.20%,3134,10559,
LOGSDON,9632,2389,95.80%,3262,10057,
SELBY,9628,2392,83.50%,2858,11533,
BROCKMAN,9628,2392,88.80%,3068,10837,
KASPER,9626,2394,96.20%,3287,10005,
GRISWOLD,9625,2395,92.60%,3167,10396,
ELAM,9620,2396,69.80%,2413,13776,
MEDLEY,9619,2397,73.10%,2520,13152,
LIVELY,9618,2398,89.60%,3098,10731,
WEINBERG,9617,2399,96.60%,3303,9958,
JEFFERSON,9615,2400,18.70%,594,51361,
REICHERT,9615,2400,96.90%,3311,9920,
ZELLER,9614,2402,96.10%,3286,10006,
HINDS,9612,2403,67.30%,2319,14291,
FULTZ,9611,2404,87.20%,3012,11028,
PAXTON,9609,2405,87.30%,3019,11013,
MEADOR,9597,2406,94.30%,3218,10174,
CRIDER,9596,2407,91.70%,3153,10469,
WENGER,9590,2408,97.50%,3333,9839,
LAYMAN,9580,2409,95.60%,3277,10021,
BETZ,9580,2409,95.60%,3281,10017,
GARDINER,9578,2411,88.00%,3050,10886,
WIRTH,9572,2412,96.60%,3312,9911,
ASHTON,9565,2413,82.30%,2830,11619,
BAGWELL,9561,2414,90.80%,3142,10526,
AHRENS,9551,2415,96.50%,3317,9895,
CLARY,9549,2416,87.50%,3045,10918,
BREAUX,9540,2417,79.20%,2749,12046,
CARDWELL,9529,2418,83.20%,2878,11450,
DESANTIS,9529,2418,95.30%,3288,9997,
SEAY,9525,2420,70.60%,2457,13492,
SHORE,9520,2421,94.10%,3243,10120,
PFEIFER,9513,2422,95.50%,3302,9963,
HAMMONS,9509,2423,86.40%,3021,11008,
INGLE,9505,2424,93.50%,3219,10169,
STINE,9503,2425,95.20%,3295,9978,
CURRIER,9502,2426,96.30%,3326,9870,
CRENSHAW,9500,2427,54.60%,1895,17402,
CABRAL,9498,2428,49.00%,1696,19384,
GERMAN,9498,2428,64.30%,2260,14769,
KEMPER,9497,2430,91.90%,3182,10339,
CARBONE,9493,2431,94.80%,3284,10012,
WATTERS,9484,2432,85.10%,2970,11144,
PINTO,9480,2433,54.20%,1883,17488,
GROFF,9480,2433,96.90%,3346,9779,
FABER,9479,2435,94.20%,3260,10061,
KIMMEL,9474,2436,96.50%,3340,9813,
STATON,9473,2437,68.20%,2388,13898,
LAFFERTY,9472,2438,94.60%,3283,10014,
STEPP,9471,2439,91.90%,3191,10303,
HIGH,9466,2440,71.50%,2500,13236,
BRANSON,9461,2441,86.50%,3037,10941,
MCRAE,9456,2442,55.00%,1920,17203,
BLALOCK,9453,2443,84.10%,2942,11234,
HARTER,9448,2444,96.00%,3332,9843,
MCARTHUR,9443,2445,77.70%,2721,12152,
COLWELL,9427,2446,93.50%,3254,10081,
QUINLAN,9403,2447,94.60%,3306,9945,
ASHWORTH,9402,2448,93.30%,3255,10079,
HEARD,9395,2449,42.30%,1469,22211,
ALLAN,9394,2450,87.40%,3090,10746,
DUMAS,9393,2451,56.40%,1997,16660,
SOWERS,9389,2452,94.10%,3296,9977,
AUGUSTINE,9385,2453,71.70%,2534,13093,
CULBERTSON,9384,2454,92.50%,3235,10147,
HUDGINS,9382,2455,81.10%,2845,11569,
FRANCE,9381,2456,78.60%,2778,11936,
BRODERICK,9380,2457,92.40%,3231,10154,
HATTON,9370,2458,83.00%,2926,11292,
MORIARTY,9368,2459,97.00%,3389,9661,
HARLAN,9367,2460,86.90%,3084,10775,
PARRY,9360,2461,92.40%,3240,10130,
COWART,9358,2462,83.20%,2939,11243,
MARR,9356,2463,90.30%,3177,10365,
BAUGH,9353,2464,77.00%,2721,12152,
BARCLAY,9347,2465,83.80%,2965,11160,
KIRCHNER,9347,2465,96.50%,3377,9691,
BEAULIEU,9343,2467,90.40%,3184,10336,
MARTENS,9342,2468,95.80%,3353,9749,
SIKES,9340,2469,92.80%,3257,10068,
GIPSON,9338,2470,51.10%,1803,18289,
MILNER,9337,2471,79.20%,2798,11790,
MANCUSO,9336,2472,96.70%,3391,9659,
SCHOTT,9335,2473,96.80%,3396,9645,
PERRIN,9332,2474,83.20%,2948,11222,
BEAUCHAMP,9329,2475,83.60%,2964,11165,
LEMON,9312,2476,63.90%,2283,14573,
MARVIN,9309,2477,89.70%,3174,10375,
BLOUNT,9307,2478,49.30%,1738,18882,
CASTILLO,9300,2479,5.60%,135,165473,
HOLTON,9296,2480,81.30%,2881,11436,
KEEGAN,9284,2481,96.10%,3388,9662,
SCHINDLER,9279,2482,96.40%,3407,9624,
ALBERTSON,9274,2483,95.90%,3385,9666,
HECKMAN,9273,2484,96.20%,3401,9637,
FUGATE,9264,2485,92.10%,3263,10055,
SANBORN,9251,2486,94.90%,3351,9750,
PEEK,9242,2487,86.40%,3107,10694,
EDGE,9233,2488,82.30%,2950,11216,
KINDER,9231,2489,91.60%,3253,10083,
GARVIN,9230,2490,70.90%,2551,13027,
MATLOCK,9230,2490,76.80%,2754,12017,
HAAG,9230,2490,95.70%,3396,9645,
PLUNKETT,9228,2493,87.30%,3133,10571,
TROUTMAN,9227,2494,82.30%,2954,11210,
KEYS,9223,2495,51.90%,1860,17763,
MERCHANT,9215,2496,68.70%,2465,13421,
ELIAS,9208,2497,47.50%,1694,19394,
TICE,9206,2498,93.20%,3323,9873,
COLBURN,9197,2499,93.20%,3325,9871,
STRAUB,9196,2500,97.00%,3447,9482,
GILLEY,9191,2501,92.40%,3307,9944,
BROTHERS,9190,2502,81.40%,2925,11294,
KELLEHER,9188,2503,96.40%,3433,9535,
CATALANO,9182,2504,94.90%,3382,9671,
GUENTHER,9180,2505,96.50%,3439,9512,
FRICK,9179,2506,96.00%,3426,9562,
ROSA,9176,2507,32.30%,1132,28375,
ALBERS,9172,2508,96.20%,3435,9531,
FISK,9169,2509,94.10%,3356,9742,
PERSON,9167,2510,47.90%,1719,19129,
ASHCRAFT,9164,2511,94.50%,3370,9701,
GAGNE,9164,2511,96.10%,3434,9534,
BARFIELD,9157,2513,72.30%,2622,12670,
KUNZ,9156,2514,96.10%,3436,9530,
SHANKS,9151,2515,80.00%,2881,11436,
PICKENS,9145,2516,58.60%,2133,15597,
LONDON,9141,2517,59.90%,2185,15265,
LEGG,9137,2518,93.90%,3362,9728,
STORM,9137,2518,94.50%,3384,9668,
DOLL,9134,2520,95.60%,3429,9553,
TURLEY,9133,2521,90.40%,3246,10102,
EVERHART,9130,2522,90.20%,3244,10118,
ACKER,9129,2523,88.90%,3198,10273,
GLICK,9124,2524,97.10%,3479,9394,
BONE,9122,2525,84.80%,3088,10753,
RICKETTS,9116,2526,76.30%,2777,11940,
KUNKEL,9113,2527,97.20%,3487,9375,
BRINKLEY,9110,2528,69.40%,2525,13121,
CHAMBERLIN,9109,2529,94.30%,3394,9655,
WITTE,9107,2530,96.30%,3458,9454,
FREED,9104,2531,96.10%,3452,9471,
STANFIELD,9100,2532,82.00%,2989,11093,
WEIS,9099,2533,96.60%,3468,9415,
HARDER,9093,2534,92.20%,3328,9863,
HOROWITZ,9085,2535,96.90%,3485,9379,
MONK,9079,2536,81.00%,2957,11207,
MONSON,9079,2536,91.10%,3298,9970,
THIEL,9077,2538,96.20%,3463,9432,
FEENEY,9075,2539,96.50%,3475,9402,
LINDSTROM,9073,2540,95.90%,3454,9464,
KEEFER,9072,2541,96.60%,3481,9391,
WHEAT,9069,2542,83.50%,3062,10855,
HALLER,9065,2543,94.80%,3426,9562,
COHN,9061,2544,91.90%,3329,9859,
MARX,9048,2545,96.20%,3473,9404,
DEHART,9046,2546,94.30%,3417,9589,
COSGROVE,9046,2546,96.30%,3480,9393,
MCCLANAHAN,9045,2548,90.00%,3268,10047,
MUSSER,9043,2549,96.70%,3496,9354,
LINDLEY,9038,2550,89.90%,3265,10053,
KLINGER,9032,2551,96.90%,3505,9319,
VAIL,9025,2552,89.90%,3270,10042,
KNOLL,9025,2552,96.00%,3473,9404,
BECKETT,9018,2554,79.60%,2916,11334,
BUSS,9012,2555,95.30%,3455,9460,
ROBERT,9009,2556,74.30%,2730,12129,
LUCE,9004,2557,94.90%,3445,9489,
BOHN,9002,2558,95.80%,3477,9397,
MAAS,8997,2559,95.60%,3469,9410,
DANNER,8995,2560,86.30%,3161,10422,
JACQUES,8986,2561,69.40%,2572,12942,
SHACKELFORD,8984,2562,79.00%,2905,11367,
SUTTER,8984,2562,94.90%,3453,9470,
GRISSOM,8980,2564,80.70%,2974,11131,
JOHANSEN,8975,2565,94.40%,3440,9509,
CURTIN,8974,2566,96.00%,3497,9350,
MENDENHALL,8973,2567,89.80%,3291,9988,
PAQUETTE,8965,2568,96.20%,3506,9318,
MCHENRY,8959,2569,78.80%,2902,11369,
FULMER,8956,2570,95.10%,3465,9422,
LEGGETT,8953,2571,72.20%,2678,12406,
ALLARD,8947,2572,92.60%,3392,9657,
BRANT,8941,2573,86.30%,3180,10355,
TUBBS,8938,2574,73.30%,2709,12191,
RANSOM,8936,2575,56.70%,2113,15754,
GRANTHAM,8936,2575,88.10%,3238,10139,
FIORE,8931,2577,94.20%,3446,9483,
KARR,8929,2578,92.70%,3402,9635,
BINDER,8925,2579,92.30%,3381,9674,
BRANDENBURG,8922,2580,95.50%,3501,9338,
BYLER,8922,2580,98.40%,3597,9070,
OSTRANDER,8918,2582,96.20%,3520,9274,
BITTNER,8915,2583,97.10%,3551,9185,
BRACKETT,8914,2584,85.20%,3156,10458,
NOYES,8911,2585,94.70%,3471,9407,
HODGSON,8910,2586,89.90%,3314,9908,
WOODWORTH,8909,2587,96.00%,3519,9278,
WILBUR,8907,2588,91.60%,3363,9722,
MEDINA,8905,2589,6.40%,176,139353,
CASWELL,8905,2589,91.90%,3375,9692,
SHULL,8904,2591,95.60%,3510,9310,
LANDRUM,8897,2592,75.10%,2790,11851,
WIESE,8895,2593,96.70%,3547,9200,
LEMONS,8894,2594,74.00%,2756,12013,
BAYER,8894,2594,96.20%,3529,9246,
SALERNO,8888,2596,95.10%,3498,9346,
SWISHER,8886,2597,94.90%,3491,9360,
LUTTRELL,8876,2598,94.00%,3460,9445,
SCHROCK,8875,2599,96.90%,3559,9160,
POSTON,8872,2600,86.20%,3193,10292,
ISBELL,8870,2601,91.40%,3367,9709,
TRAMMELL,8868,2602,73.30%,2739,12098,
BUNN,8866,2603,82.10%,3078,10800,
LITTLEFIELD,8865,2604,92.30%,3411,9607,
SCHOLL,8864,2605,97.00%,3567,9140,
MABRY,8863,2606,70.90%,2654,12508,
KOVACH,8862,2607,97.10%,3570,9130,
JACK,8860,2608,63.30%,2376,13990,
MULL,8859,2609,89.30%,3310,9925,
TIMM,8848,2610,95.70%,3530,9241,
TOMLIN,8846,2611,77.60%,2888,11397,
LANHAM,8845,2612,91.30%,3379,9689,
HOMAN,8835,2613,94.40%,3495,9355,
MCNEAL,8834,2614,45.70%,1702,19321,
HENNESSY,8833,2615,96.10%,3550,9187,
CABLE,8830,2616,92.50%,3430,9551,
MASSIE,8814,2617,83.70%,3143,10525,
STAGGS,8814,2617,94.10%,3490,9369,
PROFFITT,8811,2619,95.50%,3535,9223,
HEDGES,8809,2620,94.00%,3489,9371,
FAHEY,8806,2621,96.60%,3580,9118,
RAFFERTY,8795,2622,96.90%,3595,9077,
BURGE,8794,2623,87.60%,3269,10043,
JANKOWSKI,8794,2623,97.10%,3603,9060,
JACOBY,8793,2625,95.30%,3534,9225,
VASQUEZ,8783,2626,5.50%,143,159989,
BOX,8780,2627,85.10%,3190,10320,
PACKARD,8763,2628,93.10%,3470,9409,
KITCHENS,8761,2629,84.90%,3189,10321,
DUNNING,8758,2630,82.80%,3130,10583,
MCAFEE,8749,2631,73.80%,2789,11855,
HAUGEN,8743,2632,95.60%,3565,9146,
CARD,8739,2633,69.70%,2652,12532,
RUGGIERO,8734,2634,95.90%,3583,9111,
ADDISON,8731,2635,53.00%,2019,16474,
MCNABB,8730,2636,90.90%,3412,9606,
HOPPE,8728,2637,95.80%,3581,9115,
DORN,8727,2638,86.30%,3245,10107,
ALDERMAN,8727,2638,89.70%,3359,9734,
GRABOWSKI,8723,2640,97.20%,3637,8975,
DEES,8720,2641,81.40%,3105,10708,
STURM,8715,2642,96.70%,3620,9017,
MEARS,8711,2643,89.70%,3368,9706,
PEMBERTON,8708,2644,80.30%,3065,10842,
LANEY,8708,2644,83.80%,3171,10386,
WADSWORTH,8708,2644,90.50%,3406,9625,
CONE,8704,2647,88.60%,3337,9824,
YANCEY,8700,2648,65.80%,2503,13226,
DEMERS,8699,2649,96.60%,3624,9009,
POIRIER,8693,2650,96.00%,3608,9055,
HOLTZ,8689,2651,94.90%,3559,9160,
KOHL,8687,2652,96.10%,3614,9041,
REINHART,8685,2653,96.70%,3632,8985,
RUNYON,8672,2654,95.10%,3577,9123,
FITZSIMMONS,8667,2655,95.30%,3589,9095,
FERNANDES,8664,2656,60.20%,2305,14385,
LAVOIE,8661,2657,96.70%,3648,8952,
SAMUELS,8657,2658,42.40%,1611,20422,
JETT,8652,2659,76.70%,2930,11275,
SCHILLER,8650,2660,96.40%,3635,8977,
JEFFREY,8643,2661,79.10%,3043,10925,
EVERS,8638,2662,93.00%,3517,9289,
STULL,8635,2663,95.30%,3606,9059,
CHAFFIN,8634,2664,90.80%,3441,9505,
STROM,8633,2665,94.10%,3555,9179,
BRILL,8633,2665,95.20%,3598,9069,
SMYTH,8632,2667,93.10%,3522,9268,
MACKAY,8629,2668,93.30%,3528,9248,
HELD,8611,2669,94.40%,3574,9126,
SABO,8610,2670,96.00%,3640,8969,
SPAIN,8608,2671,76.60%,2943,11232,
HASKELL,8604,2672,91.80%,3486,9376,
GOOCH,8603,2673,77.50%,2984,11107,
THATCHER,8601,2674,93.10%,3531,9240,
HILLS,8598,2675,66.80%,2589,12867,
PARTRIDGE,8598,2675,88.70%,3373,9696,
STPIERRE,8598,2675,92.90%,3527,9253,
TURK,8595,2678,85.80%,3277,10021,
SZYMANSKI,8591,2679,97.50%,3697,8813,
GABLE,8573,2680,91.00%,3466,9421,
HULSEY,8567,2681,93.60%,3563,9152,
HIGDON,8566,2682,92.00%,3510,9310,
WHITWORTH,8564,2683,90.10%,3442,9501,
CURLEY,8559,2684,72.70%,2801,11772,
WHARTON,8553,2685,75.30%,2910,11354,
POPP,8552,2686,96.60%,3685,8849,
FREE,8551,2687,88.50%,3385,9666,
KEENEY,8550,2688,96.50%,3677,8862,
BRONSON,8549,2689,77.70%,3022,11007,
HUNTLEY,8548,2690,70.20%,2715,12175,
BURDEN,8545,2691,69.50%,2694,12299,
VICKERY,8545,2691,95.90%,3664,8907,
GALL,8543,2693,93.50%,3568,9136,
MYRICK,8542,2694,66.20%,2576,12896,
MULLIS,8538,2695,97.40%,3717,8763,
FREDRICKSON,8536,2696,96.40%,3684,8851,
ERB,8534,2697,96.90%,3699,8810,
CLOSE,8533,2698,92.10%,3525,9261,
GRAYSON,8530,2699,52.80%,2054,16158,
QUALLS,8529,2700,76.00%,2948,11222,
STOWE,8522,2701,86.00%,3314,9908,
FREEDMAN,8518,2702,95.40%,3658,8926,
BADER,8517,2703,94.40%,3618,9020,
HOFMANN,8515,2704,96.50%,3695,8824,
POLLACK,8511,2705,94.00%,3607,9058,
GOEBEL,8510,2706,96.80%,3705,8794,
BROYLES,8499,2707,88.90%,3428,9557,
MAHON,8499,2707,91.10%,3504,9327,
NEWSOM,8498,2709,77.70%,3040,10930,
CLAUSEN,8492,2710,95.50%,3668,8895,
CAUSEY,8490,2711,76.80%,2998,11061,
BLACKMAN,8488,2712,61.10%,2389,13897,
KNUDSEN,8485,2713,95.60%,3675,8877,
KOEHN,8485,2713,97.50%,3743,8700,
MOFFITT,8482,2715,87.90%,3395,9652,
AIELLO,8479,2716,95.50%,3674,8883,
MAKI,8478,2717,92.60%,3561,9155,
NEILL,8478,2717,94.80%,3651,8946,
RICKS,8477,2719,48.50%,1887,17474,
WORDEN,8474,2720,95.10%,3662,8911,
CLOUGH,8473,2721,93.80%,3616,9032,
ROSENBAUM,8463,2722,94.20%,3632,8985,
BRUNSON,8460,2723,52.50%,2059,16118,
GROOMS,8459,2724,79.50%,3118,10640,
LILES,8453,2725,84.10%,3267,10052,
MAULDIN,8438,2726,86.90%,3366,9713,
MAZUR,8434,2727,96.70%,3735,8721,
MARCH,8432,2728,79.90%,3135,10553,
KOVACS,8428,2729,96.00%,3709,8775,
KIDWELL,8426,2730,93.90%,3639,8970,
REAVES,8422,2731,58.20%,2299,14465,
RAND,8422,2731,83.40%,3249,10097,
BERGSTROM,8418,2733,96.80%,3744,8699,
CALKINS,8416,2734,95.90%,3711,8773,
DUPONT,8414,2735,85.20%,3320,9880,
WASHINGTON,8413,2736,5.20%,138,163036,
DEUTSCH,8413,2736,96.40%,3732,8728,
GOAD,8409,2738,94.30%,3661,8913,
MCCUNE,8407,2739,90.30%,3508,9315,
THORN,8405,2740,86.00%,3347,9776,
WREN,8404,2741,78.20%,3092,10743,
KIRSCH,8399,2742,97.30%,3771,8630,
LENNON,8398,2743,81.80%,3201,10265,
SHAY,8397,2744,90.30%,3513,9302,
REIMER,8397,2744,95.80%,3716,8765,
ROBINETTE,8389,2746,96.00%,3727,8739,
GALLANT,8387,2747,94.70%,3681,8855,
ALVES,8379,2748,74.00%,2919,11326,
SOUTHARD,8376,2749,94.20%,3672,8888,
SLATTERY,8376,2749,97.50%,3785,8590,
RICKER,8375,2751,95.50%,3713,8767,
HOOKS,8373,2752,51.20%,2034,16341,
EARLEY,8372,2753,86.30%,3370,9701,
MCCLUNG,8366,2754,91.10%,3551,9185,
FUSCO,8362,2755,96.60%,3762,8653,
FELTON,8361,2756,53.10%,2115,15734,
GREY,8361,2756,67.80%,2691,12338,
FORSTER,8361,2756,92.60%,3615,9033,
EADS,8361,2756,94.40%,3682,8853,
KUYKENDALL,8358,2760,86.90%,3408,9623,
BOURQUE,8356,2761,96.80%,3768,8635,
SLAGLE,8355,2762,96.80%,3770,8632,
VOLK,8349,2763,96.80%,3772,8628,
DENT,8346,2764,59.30%,2354,14082,
AINSWORTH,8346,2764,91.70%,3585,9102,
RENFRO,8343,2766,85.30%,3345,9781,
HANDLEY,8341,2767,86.20%,3382,9671,
HAASE,8335,2768,96.00%,3751,8684,
PARRIS,8328,2769,69.50%,2764,11977,
WOZNIAK,8327,2770,97.20%,3802,8563,
SEAL,8325,2771,92.90%,3645,8960,
SWAFFORD,8313,2772,89.40%,3514,9294,
ARSENAULT,8311,2773,97.30%,3814,8539,
MENDOZA,8310,2774,4.90%,134,168567,
SWANN,8309,2775,69.60%,2773,11941,
BOLEN,8307,2776,93.10%,3656,8927,
MCVEY,8307,2776,94.50%,3707,8788,
FOGLE,8305,2778,83.10%,3289,9994,
BEALL,8305,2778,92.20%,3622,9011,
KOHN,8298,2780,92.10%,3625,9006,
HEMPHILL,8295,2781,63.50%,2542,13054,
WINCHESTER,8294,2782,81.30%,3212,10199,
HALLMAN,8294,2782,86.00%,3400,9642,
PARKINSON,8292,2784,89.90%,3537,9220,
MCCLINTOCK,8292,2784,93.10%,3666,8906,
RENO,8289,2786,91.60%,3609,9053,
BEATTIE,8287,2787,92.70%,3653,8941,
GLYNN,8285,2788,90.00%,3542,9210,
HAYWOOD,8284,2789,47.40%,1884,17485,
WILLINGHAM,8283,2790,66.40%,2659,12475,
LOVELESS,8280,2791,88.30%,3484,9382,
MACHADO,8278,2792,44.90%,1788,18429,
GOBLE,8277,2793,96.50%,3793,8580,
SEALS,8275,2794,55.10%,2222,15020,
DEXTER,8271,2795,85.60%,3390,9660,
VARNEY,8270,2796,96.60%,3802,8563,
WEATHERS,8262,2797,61.80%,2473,13376,
FOLTZ,8260,2798,96.90%,3830,8520,
CALABRESE,8251,2799,96.60%,3816,8537,
GILBERTSON,8250,2800,96.70%,3818,8533,
PULLEN,8241,2801,81.10%,3221,10167,
MOFFETT,8239,2802,71.50%,2863,11524,
LANGDON,8237,2803,94.40%,3734,8723,
RITCHEY,8227,2804,95.90%,3791,8582,
ZINK,8226,2805,96.50%,3824,8525,
BOSTON,8222,2806,54.80%,2223,15003,
DUNNE,8221,2807,94.50%,3745,8698,
FLECK,8220,2808,96.50%,3831,8516,
AIKEN,8212,2809,68.40%,2755,12014,
LOPES,8208,2810,51.20%,2074,16029,
MOLNAR,8206,2811,96.80%,3848,8478,
CHARLTON,8199,2812,83.30%,3334,9837,
VETTER,8193,2813,97.00%,3860,8450,
CHISHOLM,8192,2814,68.10%,2752,12027,
HEIM,8185,2815,94.90%,3773,8627,
CADY,8184,2816,93.60%,3724,8745,
SCULLY,8183,2817,95.40%,3796,8578,
TAGGART,8181,2818,88.80%,3544,9209,
GARZA,8180,2819,6.60%,220,124130,
MIMS,8175,2820,44.80%,1808,18248,
ROYAL,8174,2821,55.50%,2264,14739,
LAWLESS,8172,2822,92.50%,3689,8833,
RAUCH,8166,2823,94.80%,3776,8617,
SIMONSON,8165,2824,94.10%,3753,8675,
TALBERT,8155,2825,71.70%,2900,11370,
SCHULZE,8151,2826,96.50%,3863,8444,
LEHMANN,8146,2827,95.50%,3823,8527,
EASTER,8145,2828,68.20%,2773,11941,
RIPLEY,8142,2829,91.60%,3670,8892,
WITHERS,8141,2830,75.50%,3083,10782,
CLAPP,8141,2830,93.40%,3736,8717,
BERNIER,8139,2832,90.60%,3634,8981,
JOLLEY,8136,2833,89.20%,3574,9126,
NOBLES,8133,2834,66.90%,2724,12149,
HILLER,8129,2835,89.70%,3601,9063,
SHOWALTER,8126,2836,96.40%,3869,8427,
HALSTEAD,8123,2837,93.20%,3740,8713,
HUBERT,8122,2838,81.50%,3300,9967,
MARTZ,8114,2839,96.20%,3868,8433,
BARTELS,8112,2840,95.70%,3848,8478,
KISH,8108,2841,96.90%,3903,8366,
DUPREE,8104,2842,51.80%,2126,15647,
VANN,8104,2842,55.50%,2280,14602,
SAMPLE,8102,2844,71.00%,2885,11414,
HADDAD,8102,2844,87.00%,3507,9317,
NEUMAN,8102,2844,94.60%,3801,8564,
DAVEY,8101,2847,91.90%,3696,8816,
HOWLAND,8100,2848,93.50%,3760,8661,
SANTORO,8098,2849,94.30%,3789,8587,
COPPOLA,8098,2849,96.00%,3865,8439,
IRVINE,8095,2851,88.70%,3572,9127,
EASTON,8094,2852,83.50%,3375,9692,
NEWBY,8091,2853,73.00%,2994,11079,
WINDHAM,8089,2854,79.60%,3226,10162,
RUBY,8082,2855,90.30%,3646,8955,
GALBRAITH,8082,2855,94.50%,3808,8555,
SANDBERG,8081,2857,96.30%,3888,8391,
MARQUARDT,8080,2858,96.20%,3885,8398,
LEON,8077,2859,13.00%,483,62034,
LANNING,8077,2859,95.60%,3861,8449,
MCNUTT,8074,2861,89.30%,3613,9042,
CLOUSE,8071,2862,96.80%,3915,8341,
PAIGE,8067,2863,43.40%,1766,18600,
MEEKER,8066,2864,96.10%,3887,8394,
HOY,8065,2865,84.70%,3437,9522,
VAUGHT,8060,2866,89.50%,3627,9004,
POND,8059,2867,92.70%,3746,8697,
NESBITT,8058,2868,62.60%,2584,12878,
SEIDEL,8058,2868,96.20%,3898,8376,
SHIFFLETT,8056,2870,96.90%,3925,8313,
STURGEON,8055,2871,92.50%,3741,8710,
COLEY,8053,2872,54.10%,2243,14879,
ROBINS,8050,2873,76.40%,3139,10530,
UPCHURCH,8050,2873,82.70%,3358,9736,
NOLEN,8048,2875,80.30%,3277,10021,
LIEBERMAN,8047,2876,96.20%,3905,8363,
ZOOK,8047,2876,96.70%,3920,8323,
HOFER,8040,2878,97.10%,3940,8283,
MIXON,8036,2879,66.10%,2720,12154,
JUDGE,8036,2879,79.60%,3252,10091,
BILLS,8036,2879,82.70%,3363,9722,
COBLE,8034,2882,89.20%,3623,9010,
FRIES,8031,2883,96.10%,3913,8357,
FAULK,8017,2884,71.90%,2969,11148,
FREITAS,8013,2885,78.20%,3203,10250,
STACEY,8007,2886,90.40%,3677,8862,
BIDDLE,8006,2887,88.10%,3594,9085,
BASHAM,8005,2888,93.00%,3779,8604,
HANDY,7998,2889,58.60%,2429,13655,
GOFORTH,7998,2889,92.80%,3777,8614,
KEETON,7997,2891,85.60%,3500,9342,
COVEY,7994,2892,94.10%,3841,8495,
HARDWICK,7993,2893,77.40%,3187,10324,
MCCLOUD,7992,2894,52.80%,2204,15125,
WICKER,7990,2895,81.90%,3351,9750,
BROUGHTON,7983,2896,69.00%,2844,11574,
RAYBURN,7980,2897,94.60%,3866,8438,
MOSIER,7977,2898,95.10%,3889,8384,
CORDELL,7975,2899,90.90%,3708,8776,
WESTMORELAND,7970,2900,79.20%,3258,10066,
GREINER,7970,2900,96.70%,3954,8240,
STUCKEY,7967,2902,70.00%,2898,11374,
WENTZ,7966,2903,94.90%,3886,8395,
HORST,7962,2904,97.00%,3975,8208,
SHANAHAN,7961,2905,96.80%,3961,8228,
HAWES,7960,2906,83.60%,3437,9522,
KAYE,7960,2906,90.90%,3720,8753,
OGLESBY,7958,2908,65.70%,2733,12117,
MCMURRAY,7958,2908,83.80%,3444,9492,
TULLY,7952,2910,93.80%,3847,8481,
WILLSON,7951,2911,86.90%,3562,9154,
BILLINGSLEY,7948,2912,69.40%,2876,11460,
MAXEY,7947,2913,76.00%,3154,10461,
SHIPP,7946,2914,70.80%,2944,11231,
WELKER,7945,2915,95.70%,3929,8306,
FORSYTH,7941,2916,95.50%,3925,8313,
FAIRCLOTH,7939,2917,91.60%,3757,8665,
BROOME,7938,2918,81.40%,3353,9749,
PARSON,7935,2919,63.20%,2644,12565,
SHUMAN,7935,2919,90.90%,3729,8730,
HERMANN,7935,2919,95.70%,3937,8288,
FURMAN,7934,2922,88.40%,3636,8976,
PICKARD,7934,2922,89.90%,3692,8828,
HEINZ,7928,2924,95.50%,3931,8300,
EGGLESTON,7926,2925,79.70%,3304,9951,
WEGNER,7925,2926,96.40%,3965,8224,
HEINRICH,7923,2927,96.20%,3954,8240,
HEIL,7922,2928,96.30%,3961,8228,
SHUMAKER,7918,2929,94.50%,3893,8381,
HOYLE,7912,2930,83.70%,3457,9455,
ANDRUS,7912,2930,83.80%,3461,9438,
TOBIAS,7910,2932,60.30%,2526,13113,
DESIMONE,7907,2933,95.90%,3953,8242,
PONDER,7905,2934,68.40%,2854,11550,
ALMEIDA,7903,2935,58.40%,2452,13523,
WHATLEY,7903,2935,71.60%,3008,11039,
ANDRADE,7902,2937,16.90%,666,46702,
WAYNE,7901,2938,78.90%,3280,10020,
